PokemonId	|	MoveId
19	|	Focus-Energy
19	|	Bide
19	|	Swift
19	|	Skull-Bash
19	|	Fury-Swipes
19	|	Rest
19	|	Hyper-Fang
19	|	Super-Fang
19	|	Substitute
19	|	Thief
19	|	Flame-Wheel
19	|	Snore
19	|	Curse
19	|	Reversal
19	|	Protect
19	|	Sludge-Bomb
19	|	Mud-Slap
19	|	Icy-Wind
19	|	Endure
19	|	Swagger
19	|	Attract
19	|	Sleep-Talk
19	|	Return
19	|	Frustration
19	|	Pursuit
19	|	Iron-Tail
19	|	Hidden-Power
19	|	Rain-Dance
19	|	Sunny-Day
19	|	Crunch
19	|	Shadow-Ball
19	|	Rock-Smash
19	|	Uproar
19	|	Facade
19	|	Taunt
19	|	Revenge
19	|	Endeavor
19	|	Secret-Power
19	|	Covet
19	|	Shock-Wave
19	|	Natural-Gift
19	|	Pluck
19	|	U-Turn
19	|	Assurance
19	|	Me-First
19	|	Last-Resort
19	|	Sucker-Punch
19	|	Zen-Headbutt
19	|	Captivate
19	|	Grass-Knot
19	|	Charge-Beam
19	|	Round
19	|	Retaliate
19	|	Final-Gambit
19	|	Work-Up
19	|	Wild-Charge
19	|	Confide
19	|	Laser-Focus
20	|	Swords-Dance
20	|	Cut
20	|	Headbutt
20	|	Tackle
20	|	Body-Slam
20	|	Take-Down
20	|	Double-Edge
20	|	Tail-Whip
20	|	Bite
20	|	Roar
20	|	Water-Gun
20	|	Ice-Beam
20	|	Blizzard
20	|	Bubble-Beam
20	|	Hyper-Beam
20	|	Counter
20	|	Strength
20	|	Thunderbolt
20	|	Thunder-Wave
20	|	Thunder
20	|	Dig
20	|	Toxic
20	|	Quick-Attack
20	|	Rage
20	|	Mimic
20	|	Double-Team
20	|	Defense-Curl
20	|	Focus-Energy
20	|	Bide
20	|	Swift
20	|	Skull-Bash
20	|	Fury-Swipes
20	|	Rest
20	|	Hyper-Fang
20	|	Super-Fang
20	|	Substitute
20	|	Thief
20	|	Snore
20	|	Curse
20	|	Protect
20	|	Scary-Face
20	|	Sludge-Bomb
20	|	Mud-Slap
20	|	Icy-Wind
20	|	Endure
20	|	Swagger
20	|	Attract
20	|	Sleep-Talk
20	|	Return
20	|	Frustration
20	|	Pursuit
20	|	Iron-Tail
20	|	Hidden-Power
20	|	Rain-Dance
20	|	Sunny-Day
20	|	Crunch
20	|	Shadow-Ball
20	|	Rock-Smash
20	|	Uproar
20	|	Facade
20	|	Taunt
20	|	Endeavor
20	|	Secret-Power
20	|	Covet
20	|	Shock-Wave
20	|	Natural-Gift
20	|	Pluck
20	|	U-Turn
20	|	Assurance
20	|	Last-Resort
20	|	Sucker-Punch
20	|	Giga-Impact
20	|	Zen-Headbutt
20	|	Captivate
20	|	Grass-Knot
20	|	Charge-Beam
20	|	Round
20	|	Retaliate
20	|	Work-Up
20	|	Wild-Charge
20	|	Confide
20	|	Laser-Focus
20	|	Throat-Chop
20	|	Stomping-Tantrum
21	|	Razor-Wind
21	|	Wing-Attack
21	|	Whirlwind
21	|	Fly
21	|	Headbutt
21	|	Fury-Attack
21	|	Take-Down
21	|	Double-Edge
21	|	Leer
21	|	Growl
21	|	Peck
21	|	Drill-Peck
21	|	Toxic
21	|	Agility
21	|	Quick-Attack
21	|	Rage
21	|	Mimic
21	|	Double-Team
21	|	Focus-Energy
21	|	Bide
21	|	Mirror-Move
21	|	Swift
21	|	Sky-Attack
21	|	Rest
21	|	Tri-Attack
21	|	Substitute
21	|	Thief
21	|	Snore
21	|	Curse
21	|	Protect
21	|	Scary-Face
21	|	Feint-Attack
21	|	Mud-Slap
21	|	Detect
21	|	Endure
21	|	False-Swipe
21	|	Swagger
21	|	Steel-Wing
21	|	Attract
21	|	Sleep-Talk
21	|	Return
21	|	Frustration
21	|	Pursuit
21	|	Hidden-Power
21	|	Twister
21	|	Rain-Dance
21	|	Sunny-Day
21	|	Uproar
21	|	Heat-Wave
21	|	Facade
21	|	Secret-Power
21	|	Feather-Dance
21	|	Astonish
21	|	Air-Cutter
21	|	Aerial-Ace
21	|	Roost
21	|	Natural-Gift
21	|	Pluck
21	|	Tailwind
21	|	U-Turn
21	|	Assurance
21	|	Defog
21	|	Captivate
21	|	Ominous-Wind
21	|	Round
21	|	Echoed-Voice
21	|	Work-Up
21	|	Drill-Run
21	|	Confide
22	|	Razor-Wind
22	|	Wing-Attack
22	|	Whirlwind
22	|	Fly
22	|	Headbutt
22	|	Fury-Attack
22	|	Take-Down
22	|	Double-Edge
22	|	Leer
22	|	Growl
22	|	Hyper-Beam
22	|	Peck
22	|	Drill-Peck
22	|	Toxic
22	|	Agility
22	|	Quick-Attack
22	|	Rage
22	|	Mimic
22	|	Double-Team
22	|	Focus-Energy
22	|	Bide
22	|	Mirror-Move
22	|	Swift
22	|	Sky-Attack
22	|	Rest
22	|	Tri-Attack
22	|	Substitute
22	|	Thief
22	|	Snore
22	|	Curse
22	|	Protect
22	|	Mud-Slap
22	|	Detect
22	|	Endure
22	|	False-Swipe
22	|	Swagger
22	|	Steel-Wing
22	|	Attract
22	|	Sleep-Talk
22	|	Return
22	|	Frustration
22	|	Pursuit
22	|	Hidden-Power
22	|	Twister
22	|	Rain-Dance
22	|	Sunny-Day
22	|	Uproar
22	|	Heat-Wave
22	|	Facade
22	|	Secret-Power
22	|	Air-Cutter
22	|	Aerial-Ace
22	|	Roost
22	|	Natural-Gift
22	|	Pluck
22	|	Tailwind
22	|	U-Turn
22	|	Assurance
22	|	Giga-Impact
22	|	Defog
22	|	Captivate
22	|	Ominous-Wind
22	|	Round
22	|	Echoed-Voice
22	|	Work-Up
22	|	Drill-Run
22	|	Confide
22	|	Laser-Focus
22	|	Throat-Chop
23	|	Bind
23	|	Slam
23	|	Headbutt
23	|	Body-Slam
23	|	Wrap
23	|	Take-Down
23	|	Double-Edge
23	|	Poison-Sting
23	|	Leer
23	|	Bite
23	|	Disable
23	|	Acid
23	|	Strength
23	|	Mega-Drain
23	|	Earthquake
23	|	Fissure
23	|	Dig
23	|	Toxic
23	|	Rage
23	|	Mimic
23	|	Screech
23	|	Double-Team
23	|	Haze
23	|	Bide
23	|	Skull-Bash
23	|	Glare
23	|	Leech-Life
23	|	Rest
23	|	Rock-Slide
23	|	Substitute
23	|	Thief
23	|	Snore
23	|	Curse
23	|	Spite
23	|	Protect
23	|	Scary-Face
23	|	Sludge-Bomb
23	|	Mud-Slap
23	|	Giga-Drain
23	|	Endure
23	|	Swagger
23	|	Attract
23	|	Sleep-Talk
23	|	Return
23	|	Frustration
23	|	Pursuit
23	|	Iron-Tail
23	|	Hidden-Power
23	|	Rain-Dance
23	|	Sunny-Day
23	|	Crunch
23	|	Beat-Up
23	|	Stockpile
23	|	Spit-Up
23	|	Swallow
23	|	Torment
23	|	Facade
23	|	Knock-Off
23	|	Snatch
23	|	Secret-Power
23	|	Poison-Fang
23	|	Rock-Tomb
23	|	Mud-Shot
23	|	Poison-Tail
23	|	Natural-Gift
23	|	Payback
23	|	Gastro-Acid
23	|	Sucker-Punch
23	|	Toxic-Spikes
23	|	Poison-Jab
23	|	Dark-Pulse
23	|	Aqua-Tail
23	|	Seed-Bomb
23	|	Switcheroo
23	|	Fire-Fang
23	|	Mud-Bomb
23	|	Gunk-Shot
23	|	Captivate
23	|	Venoshock
23	|	Sludge-Wave
23	|	Coil
23	|	Acid-Spray
23	|	Round
23	|	Bulldoze
23	|	Snarl
23	|	Belch
23	|	Confide
23	|	Infestation
23	|	Brutal-Swing
23	|	Psychic-Fangs
23	|	Scale-Shot
23	|	Skitter-Smack
23	|	Lash-Out
23	|	Tera-Blast
23	|	Trailblaze
24	|	Bind
24	|	Slam
24	|	Headbutt
24	|	Body-Slam
24	|	Wrap
24	|	Take-Down
24	|	Double-Edge
24	|	Poison-Sting
24	|	Leer
24	|	Bite
24	|	Acid
24	|	Hyper-Beam
24	|	Strength
24	|	Mega-Drain
24	|	Earthquake
24	|	Fissure
24	|	Dig
24	|	Toxic
24	|	Rage
24	|	Mimic
24	|	Screech
24	|	Double-Team
24	|	Haze
24	|	Bide
24	|	Skull-Bash
24	|	Glare
24	|	Leech-Life
24	|	Rest
24	|	Rock-Slide
24	|	Substitute
24	|	Thief
24	|	Snore
24	|	Curse
24	|	Spite
24	|	Protect
24	|	Scary-Face
24	|	Sludge-Bomb
24	|	Mud-Slap
24	|	Giga-Drain
24	|	Endure
24	|	Swagger
24	|	Attract
24	|	Sleep-Talk
24	|	Return
24	|	Frustration
24	|	Pain-Split
24	|	Iron-Tail
24	|	Hidden-Power
24	|	Rain-Dance
24	|	Sunny-Day
24	|	Crunch
24	|	Stockpile
24	|	Spit-Up
24	|	Swallow
24	|	Torment
24	|	Facade
24	|	Knock-Off
24	|	Snatch
24	|	Secret-Power
24	|	Poison-Fang
24	|	Rock-Tomb
24	|	Mud-Shot
24	|	Poison-Tail
24	|	Natural-Gift
24	|	Payback
24	|	Gastro-Acid
24	|	Sucker-Punch
24	|	Toxic-Spikes
24	|	Poison-Jab
24	|	Dark-Pulse
24	|	Aqua-Tail
24	|	Seed-Bomb
24	|	Switcheroo
24	|	Giga-Impact
24	|	Thunder-Fang
24	|	Ice-Fang
24	|	Fire-Fang
24	|	Mud-Bomb
24	|	Gunk-Shot
24	|	Captivate
24	|	Venoshock
24	|	Sludge-Wave
24	|	Coil
24	|	Acid-Spray
24	|	Round
24	|	Bulldoze
24	|	Dragon-Tail
24	|	Snarl
24	|	Belch
24	|	Confide
24	|	Infestation
24	|	Throat-Chop
24	|	Brutal-Swing
24	|	Psychic-Fangs
24	|	Stomping-Tantrum
24	|	Breaking-Swipe
24	|	Scale-Shot
24	|	Skitter-Smack
24	|	Lash-Out
24	|	Tera-Blast
24	|	Trailblaze
25	|	Mega-Punch
25	|	Pay-Day
25	|	Thunder-Punch
25	|	Slam
25	|	Double-Kick
25	|	Mega-Kick
25	|	Headbutt
25	|	Body-Slam
25	|	Take-Down
25	|	Double-Edge
25	|	Tail-Whip
25	|	Growl
25	|	Surf
25	|	Submission
25	|	Counter
25	|	Seismic-Toss
25	|	Strength
25	|	Thunder-Shock
25	|	Thunderbolt
25	|	Thunder-Wave
25	|	Thunder
25	|	Dig
25	|	Toxic
25	|	Agility
25	|	Quick-Attack
25	|	Rage
25	|	Mimic
25	|	Double-Team
25	|	Defense-Curl
25	|	Light-Screen
25	|	Reflect
25	|	Bide
25	|	Swift
25	|	Skull-Bash
25	|	Flash
25	|	Rest
25	|	Substitute
25	|	Thief
25	|	Snore
25	|	Curse
25	|	Reversal
25	|	Protect
25	|	Sweet-Kiss
25	|	Mud-Slap
25	|	Zap-Cannon
25	|	Detect
25	|	Endure
25	|	Charm
25	|	Rollout
25	|	Swagger
25	|	Spark
25	|	Attract
25	|	Sleep-Talk
25	|	Return
25	|	Frustration
25	|	Dynamic-Punch
25	|	Encore
25	|	Iron-Tail
25	|	Hidden-Power
25	|	Rain-Dance
25	|	Rock-Smash
25	|	Uproar
25	|	Facade
25	|	Focus-Punch
25	|	Charge
25	|	Helping-Hand
25	|	Brick-Break
25	|	Knock-Off
25	|	Endeavor
25	|	Secret-Power
25	|	Fake-Tears
25	|	Signal-Beam
25	|	Covet
25	|	Volt-Tackle
25	|	Calm-Mind
25	|	Shock-Wave
25	|	Natural-Gift
25	|	Feint
25	|	Fling
25	|	Magnet-Rise
25	|	Nasty-Plot
25	|	Discharge
25	|	Captivate
25	|	Grass-Knot
25	|	Charge-Beam
25	|	Electro-Ball
25	|	Round
25	|	Echoed-Voice
25	|	Volt-Switch
25	|	Electroweb
25	|	Wild-Charge
25	|	Disarming-Voice
25	|	Draining-Kiss
25	|	Play-Rough
25	|	Play-Nice
25	|	Confide
25	|	Eerie-Impulse
25	|	Electric-Terrain
25	|	Nuzzle
25	|	Laser-Focus
25	|	Rising-Voltage
25	|	Tera-Blast
25	|	Trailblaze
25	|	Alluring-Voice
25	|	Upper-Hand
26	|	Mega-Punch
26	|	Pay-Day
26	|	Thunder-Punch
26	|	Slam
26	|	Mega-Kick
26	|	Headbutt
26	|	Body-Slam
26	|	Take-Down
26	|	Double-Edge
26	|	Tail-Whip
26	|	Growl
26	|	Surf
26	|	Hyper-Beam
26	|	Submission
26	|	Counter
26	|	Seismic-Toss
26	|	Strength
26	|	Thunder-Shock
26	|	Thunderbolt
26	|	Thunder-Wave
26	|	Thunder
26	|	Dig
26	|	Toxic
26	|	Agility
26	|	Quick-Attack
26	|	Rage
26	|	Mimic
26	|	Double-Team
26	|	Defense-Curl
26	|	Light-Screen
26	|	Reflect
26	|	Bide
26	|	Swift
26	|	Skull-Bash
26	|	Flash
26	|	Rest
26	|	Substitute
26	|	Thief
26	|	Snore
26	|	Curse
26	|	Reversal
26	|	Protect
26	|	Sweet-Kiss
26	|	Mud-Slap
26	|	Zap-Cannon
26	|	Detect
26	|	Endure
26	|	Charm
26	|	Rollout
26	|	Swagger
26	|	Spark
26	|	Attract
26	|	Sleep-Talk
26	|	Return
26	|	Frustration
26	|	Safeguard
26	|	Dynamic-Punch
26	|	Encore
26	|	Iron-Tail
26	|	Hidden-Power
26	|	Rain-Dance
26	|	Rock-Smash
26	|	Fake-Out
26	|	Uproar
26	|	Facade
26	|	Focus-Punch
26	|	Charge
26	|	Helping-Hand
26	|	Brick-Break
26	|	Knock-Off
26	|	Endeavor
26	|	Secret-Power
26	|	Signal-Beam
26	|	Covet
26	|	Calm-Mind
26	|	Shock-Wave
26	|	Natural-Gift
26	|	Feint
26	|	Fling
26	|	Magnet-Rise
26	|	Focus-Blast
26	|	Giga-Impact
26	|	Nasty-Plot
26	|	Discharge
26	|	Captivate
26	|	Grass-Knot
26	|	Charge-Beam
26	|	Electro-Ball
26	|	Round
26	|	Echoed-Voice
26	|	Volt-Switch
26	|	Electroweb
26	|	Wild-Charge
26	|	Disarming-Voice
26	|	Draining-Kiss
26	|	Play-Rough
26	|	Play-Nice
26	|	Confide
26	|	Eerie-Impulse
26	|	Electric-Terrain
26	|	Nuzzle
26	|	Laser-Focus
26	|	Speed-Swap
26	|	Brutal-Swing
26	|	Rising-Voltage
26	|	Tera-Blast
26	|	Trailblaze
26	|	Alluring-Voice
26	|	Upper-Hand
27	|	Scratch
27	|	Swords-Dance
27	|	Cut
27	|	Sand-Attack
27	|	Headbutt
27	|	Body-Slam
27	|	Take-Down
27	|	Double-Edge
27	|	Poison-Sting
27	|	Submission
27	|	Low-Kick
27	|	Counter
27	|	Seismic-Toss
27	|	Strength
27	|	Earthquake
27	|	Fissure
27	|	Dig
27	|	Toxic
27	|	Agility
27	|	Rage
27	|	Mimic
27	|	Double-Team
27	|	Defense-Curl
27	|	Bide
27	|	Swift
27	|	Skull-Bash
27	|	Amnesia
27	|	Leech-Life
27	|	Fury-Swipes
27	|	Rest
27	|	Rock-Slide
27	|	Super-Fang
27	|	Slash
27	|	Substitute
27	|	Thief
27	|	Snore
27	|	Curse
27	|	Flail
27	|	Protect
27	|	Mud-Slap
27	|	Spikes
27	|	Detect
27	|	Sandstorm
27	|	Endure
27	|	Rollout
27	|	False-Swipe
27	|	Swagger
27	|	Fury-Cutter
27	|	Attract
27	|	Sleep-Talk
27	|	Return
27	|	Frustration
27	|	Safeguard
27	|	Magnitude
27	|	Dynamic-Punch
27	|	Rapid-Spin
27	|	Iron-Tail
27	|	Metal-Claw
27	|	Hidden-Power
27	|	Sunny-Day
27	|	Rock-Smash
27	|	Facade
27	|	Focus-Punch
27	|	Brick-Break
27	|	Knock-Off
27	|	Endeavor
27	|	Secret-Power
27	|	Crush-Claw
27	|	Rock-Tomb
27	|	Sand-Tomb
27	|	Aerial-Ace
27	|	Mud-Shot
27	|	Covet
27	|	Gyro-Ball
27	|	Natural-Gift
27	|	Fling
27	|	Poison-Jab
27	|	Night-Slash
27	|	X-Scissor
27	|	Earth-Power
27	|	Shadow-Claw
27	|	Rock-Climb
27	|	Stone-Edge
27	|	Captivate
27	|	Stealth-Rock
27	|	Hone-Claws
27	|	Smack-Down
27	|	Round
27	|	Chip-Away
27	|	Bulldoze
27	|	Work-Up
27	|	Rototiller
27	|	Confide
27	|	High-Horsepower
27	|	Throat-Chop
27	|	Stomping-Tantrum
27	|	Steel-Roller
27	|	Scorching-Sands
27	|	Tera-Blast
28	|	Scratch
28	|	Swords-Dance
28	|	Cut
28	|	Sand-Attack
28	|	Headbutt
28	|	Body-Slam
28	|	Take-Down
28	|	Double-Edge
28	|	Poison-Sting
28	|	Pin-Missile
28	|	Hyper-Beam
28	|	Submission
28	|	Low-Kick
28	|	Counter
28	|	Seismic-Toss
28	|	Strength
28	|	Earthquake
28	|	Fissure
28	|	Dig
28	|	Toxic
28	|	Agility
28	|	Rage
28	|	Mimic
28	|	Double-Team
28	|	Defense-Curl
28	|	Bide
28	|	Swift
28	|	Skull-Bash
28	|	Amnesia
28	|	Leech-Life
28	|	Fury-Swipes
28	|	Rest
28	|	Rock-Slide
28	|	Super-Fang
28	|	Slash
28	|	Substitute
28	|	Thief
28	|	Snore
28	|	Curse
28	|	Flail
28	|	Protect
28	|	Mud-Slap
28	|	Spikes
28	|	Detect
28	|	Sandstorm
28	|	Endure
28	|	Rollout
28	|	False-Swipe
28	|	Swagger
28	|	Fury-Cutter
28	|	Attract
28	|	Sleep-Talk
28	|	Return
28	|	Frustration
28	|	Safeguard
28	|	Magnitude
28	|	Dynamic-Punch
28	|	Rapid-Spin
28	|	Iron-Tail
28	|	Metal-Claw
28	|	Hidden-Power
28	|	Sunny-Day
28	|	Rock-Smash
28	|	Facade
28	|	Focus-Punch
28	|	Brick-Break
28	|	Knock-Off
28	|	Endeavor
28	|	Secret-Power
28	|	Crush-Claw
28	|	Rock-Tomb
28	|	Sand-Tomb
28	|	Aerial-Ace
28	|	Mud-Shot
28	|	Covet
28	|	Gyro-Ball
28	|	Natural-Gift
28	|	Fling
28	|	Poison-Jab
28	|	Night-Slash
28	|	X-Scissor
28	|	Focus-Blast
28	|	Earth-Power
28	|	Giga-Impact
28	|	Shadow-Claw
28	|	Rock-Climb
28	|	Gunk-Shot
28	|	Stone-Edge
28	|	Captivate
28	|	Stealth-Rock
28	|	Hone-Claws
28	|	Smack-Down
28	|	Round
28	|	Bulldoze
28	|	Work-Up
28	|	Drill-Run
28	|	Confide
28	|	High-Horsepower
28	|	Throat-Chop
28	|	Stomping-Tantrum
28	|	Steel-Roller
28	|	Scorching-Sands
28	|	Tera-Blast
29	|	Scratch
29	|	Cut
29	|	Double-Kick
29	|	Headbutt
29	|	Tackle
29	|	Body-Slam
29	|	Take-Down
29	|	Double-Edge
29	|	Tail-Whip
29	|	Poison-Sting
29	|	Bite
29	|	Growl
29	|	Supersonic
29	|	Disable
29	|	Ice-Beam
29	|	Blizzard
29	|	Counter
29	|	Strength
29	|	Thunderbolt
29	|	Thunder
29	|	Dig
29	|	Toxic
29	|	Rage
29	|	Mimic
29	|	Double-Team
29	|	Defense-Curl
29	|	Reflect
29	|	Focus-Energy
29	|	Bide
29	|	Skull-Bash
29	|	Fury-Swipes
29	|	Rest
29	|	Super-Fang
29	|	Substitute
29	|	Thief
29	|	Snore
29	|	Curse
29	|	Protect
29	|	Sludge-Bomb
29	|	Mud-Slap
29	|	Detect
29	|	Endure
29	|	Charm
29	|	Swagger
29	|	Attract
29	|	Sleep-Talk
29	|	Return
29	|	Frustration
29	|	Pursuit
29	|	Iron-Tail
29	|	Hidden-Power
29	|	Rain-Dance
29	|	Sunny-Day
29	|	Crunch
29	|	Rock-Smash
29	|	Beat-Up
29	|	Flatter
29	|	Facade
29	|	Helping-Hand
29	|	Secret-Power
29	|	Poison-Fang
29	|	Aerial-Ace
29	|	Poison-Tail
29	|	Shock-Wave
29	|	Water-Pulse
29	|	Natural-Gift
29	|	Toxic-Spikes
29	|	Poison-Jab
29	|	Earth-Power
29	|	Shadow-Claw
29	|	Captivate
29	|	Hone-Claws
29	|	Venoshock
29	|	Round
29	|	Echoed-Voice
29	|	Chip-Away
29	|	Confide
29	|	Venom-Drench
30	|	Scratch
30	|	Cut
30	|	Double-Kick
30	|	Headbutt
30	|	Horn-Drill
30	|	Tackle
30	|	Body-Slam
30	|	Take-Down
30	|	Double-Edge
30	|	Tail-Whip
30	|	Poison-Sting
30	|	Bite
30	|	Growl
30	|	Water-Gun
30	|	Ice-Beam
30	|	Blizzard
30	|	Bubble-Beam
30	|	Counter
30	|	Strength
30	|	Thunderbolt
30	|	Thunder
30	|	Dig
30	|	Toxic
30	|	Rage
30	|	Mimic
30	|	Double-Team
30	|	Defense-Curl
30	|	Reflect
30	|	Focus-Energy
30	|	Bide
30	|	Skull-Bash
30	|	Fury-Swipes
30	|	Rest
30	|	Super-Fang
30	|	Substitute
30	|	Thief
30	|	Snore
30	|	Curse
30	|	Protect
30	|	Sludge-Bomb
30	|	Mud-Slap
30	|	Detect
30	|	Endure
30	|	Charm
30	|	Swagger
30	|	Attract
30	|	Sleep-Talk
30	|	Return
30	|	Frustration
30	|	Iron-Tail
30	|	Hidden-Power
30	|	Rain-Dance
30	|	Sunny-Day
30	|	Crunch
30	|	Rock-Smash
30	|	Beat-Up
30	|	Flatter
30	|	Facade
30	|	Helping-Hand
30	|	Secret-Power
30	|	Poison-Fang
30	|	Aerial-Ace
30	|	Shock-Wave
30	|	Water-Pulse
30	|	Natural-Gift
30	|	Toxic-Spikes
30	|	Poison-Jab
30	|	Earth-Power
30	|	Shadow-Claw
30	|	Captivate
30	|	Hone-Claws
30	|	Venoshock
30	|	Round
30	|	Echoed-Voice
30	|	Confide
30	|	Venom-Drench
30	|	Stomping-Tantrum
31	|	Mega-Punch
31	|	Pay-Day
31	|	Fire-Punch
31	|	Ice-Punch
31	|	Thunder-Punch
31	|	Scratch
31	|	Cut
31	|	Double-Kick
31	|	Mega-Kick
31	|	Headbutt
31	|	Horn-Drill
31	|	Tackle
31	|	Body-Slam
31	|	Take-Down
31	|	Double-Edge
31	|	Tail-Whip
31	|	Poison-Sting
31	|	Bite
31	|	Growl
31	|	Roar
31	|	Supersonic
31	|	Flamethrower
31	|	Water-Gun
31	|	Surf
31	|	Ice-Beam
31	|	Blizzard
31	|	Bubble-Beam
31	|	Hyper-Beam
31	|	Submission
31	|	Counter
31	|	Seismic-Toss
31	|	Strength
31	|	Thunderbolt
31	|	Thunder
31	|	Earthquake
31	|	Fissure
31	|	Dig
31	|	Toxic
31	|	Rage
31	|	Mimic
31	|	Double-Team
31	|	Defense-Curl
31	|	Reflect
31	|	Focus-Energy
31	|	Bide
31	|	Fire-Blast
31	|	Skull-Bash
31	|	Fury-Swipes
31	|	Rest
31	|	Rock-Slide
31	|	Super-Fang
31	|	Substitute
31	|	Thief
31	|	Snore
31	|	Curse
31	|	Protect
31	|	Sludge-Bomb
31	|	Mud-Slap
31	|	Icy-Wind
31	|	Detect
31	|	Outrage
31	|	Sandstorm
31	|	Endure
31	|	Charm
31	|	Swagger
31	|	Fury-Cutter
31	|	Attract
31	|	Sleep-Talk
31	|	Return
31	|	Frustration
31	|	Dynamic-Punch
31	|	Iron-Tail
31	|	Hidden-Power
31	|	Rain-Dance
31	|	Sunny-Day
31	|	Crunch
31	|	Shadow-Ball
31	|	Rock-Smash
31	|	Whirlpool
31	|	Beat-Up
31	|	Uproar
31	|	Torment
31	|	Flatter
31	|	Facade
31	|	Focus-Punch
31	|	Taunt
31	|	Helping-Hand
31	|	Superpower
31	|	Brick-Break
31	|	Secret-Power
31	|	Rock-Tomb
31	|	Sand-Tomb
31	|	Aerial-Ace
31	|	Mud-Shot
31	|	Rock-Blast
31	|	Shock-Wave
31	|	Water-Pulse
31	|	Natural-Gift
31	|	Fling
31	|	Toxic-Spikes
31	|	Poison-Jab
31	|	Aqua-Tail
31	|	Dragon-Pulse
31	|	Focus-Blast
31	|	Earth-Power
31	|	Giga-Impact
31	|	Avalanche
31	|	Shadow-Claw
31	|	Rock-Climb
31	|	Stone-Edge
31	|	Captivate
31	|	Stealth-Rock
31	|	Hone-Claws
31	|	Venoshock
31	|	Smack-Down
31	|	Sludge-Wave
31	|	Round
31	|	Echoed-Voice
31	|	Chip-Away
31	|	Hex
31	|	Incinerate
31	|	Quash
31	|	Bulldoze
31	|	Dragon-Tail
31	|	Drill-Run
31	|	Confide
31	|	Venom-Drench
31	|	Power-Up-Punch
31	|	High-Horsepower
31	|	Throat-Chop
31	|	Stomping-Tantrum
31	|	Body-Press
31	|	Scorching-Sands
32	|	Cut
32	|	Double-Kick
32	|	Headbutt
32	|	Horn-Attack
32	|	Fury-Attack
32	|	Horn-Drill
32	|	Tackle
32	|	Body-Slam
32	|	Take-Down
32	|	Thrash
32	|	Double-Edge
32	|	Poison-Sting
32	|	Leer
32	|	Supersonic
32	|	Disable
32	|	Ice-Beam
32	|	Blizzard
32	|	Peck
32	|	Counter
32	|	Strength
32	|	Thunderbolt
32	|	Thunder
32	|	Dig
32	|	Toxic
32	|	Confusion
32	|	Rage
32	|	Mimic
32	|	Double-Team
32	|	Defense-Curl
32	|	Reflect
32	|	Focus-Energy
32	|	Bide
32	|	Skull-Bash
32	|	Amnesia
32	|	Rest
32	|	Super-Fang
32	|	Substitute
32	|	Thief
32	|	Snore
32	|	Curse
32	|	Protect
32	|	Sludge-Bomb
32	|	Mud-Slap
32	|	Detect
32	|	Endure
32	|	Swagger
32	|	Attract
32	|	Sleep-Talk
32	|	Return
32	|	Frustration
32	|	Iron-Tail
32	|	Hidden-Power
32	|	Rain-Dance
32	|	Sunny-Day
32	|	Rock-Smash
32	|	Beat-Up
32	|	Flatter
32	|	Facade
32	|	Helping-Hand
32	|	Secret-Power
32	|	Poison-Tail
32	|	Shock-Wave
32	|	Water-Pulse
32	|	Natural-Gift
32	|	Sucker-Punch
32	|	Toxic-Spikes
32	|	Poison-Jab
32	|	Earth-Power
32	|	Shadow-Claw
32	|	Captivate
32	|	Head-Smash
32	|	Hone-Claws
32	|	Venoshock
32	|	Round
32	|	Echoed-Voice
32	|	Chip-Away
32	|	Drill-Run
32	|	Confide
32	|	Venom-Drench
32	|	Smart-Strike
33	|	Cut
33	|	Double-Kick
33	|	Headbutt
33	|	Horn-Attack
33	|	Fury-Attack
33	|	Horn-Drill
33	|	Tackle
33	|	Body-Slam
33	|	Take-Down
33	|	Double-Edge
33	|	Poison-Sting
33	|	Leer
33	|	Water-Gun
33	|	Ice-Beam
33	|	Blizzard
33	|	Bubble-Beam
33	|	Peck
33	|	Counter
33	|	Strength
33	|	Thunderbolt
33	|	Thunder
33	|	Dig
33	|	Toxic
33	|	Rage
33	|	Mimic
33	|	Double-Team
33	|	Defense-Curl
33	|	Reflect
33	|	Focus-Energy
33	|	Bide
33	|	Skull-Bash
33	|	Amnesia
33	|	Rest
33	|	Super-Fang
33	|	Substitute
33	|	Thief
33	|	Snore
33	|	Curse
33	|	Protect
33	|	Sludge-Bomb
33	|	Mud-Slap
33	|	Detect
33	|	Endure
33	|	Swagger
33	|	Attract
33	|	Sleep-Talk
33	|	Return
33	|	Frustration
33	|	Iron-Tail
33	|	Hidden-Power
33	|	Rain-Dance
33	|	Sunny-Day
33	|	Rock-Smash
33	|	Beat-Up
33	|	Flatter
33	|	Facade
33	|	Helping-Hand
33	|	Secret-Power
33	|	Shock-Wave
33	|	Water-Pulse
33	|	Natural-Gift
33	|	Sucker-Punch
33	|	Toxic-Spikes
33	|	Poison-Jab
33	|	Earth-Power
33	|	Shadow-Claw
33	|	Captivate
33	|	Hone-Claws
33	|	Venoshock
33	|	Round
33	|	Echoed-Voice
33	|	Drill-Run
33	|	Confide
33	|	Venom-Drench
33	|	Smart-Strike
33	|	Stomping-Tantrum
34	|	Mega-Punch
34	|	Pay-Day
34	|	Fire-Punch
34	|	Ice-Punch
34	|	Thunder-Punch
34	|	Cut
34	|	Double-Kick
34	|	Mega-Kick
