Id	|	Official	|	Official_s	|	Sprite	|	Sprite_s	|	Animated	|	Animated_s
47	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/47.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/47.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/47.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/47.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/47.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/47.gif
48	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/48.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/48.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/48.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/48.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/48.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/48.gif
49	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/49.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/49.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/49.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/49.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/49.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/49.gif
50	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/50.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/50.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/50.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/50.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/50.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/50.gif
51	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/51.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/51.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/51.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/51.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/51.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/51.gif
52	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/52.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/52.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/52.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/52.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/52.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/52.gif
53	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/53.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/53.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/53.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/53.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/53.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/53.gif
54	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/54.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/54.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/54.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/54.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/54.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/54.gif
55	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/55.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/55.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/55.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/55.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/55.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/55.gif
56	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/56.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/56.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/56.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/56.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/56.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/56.gif
57	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/57.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/57.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/57.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/57.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/57.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/57.gif
58	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/58.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/58.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/58.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/58.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/58.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/58.gif
59	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/59.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/59.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/59.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/59.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/59.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/59.gif
60	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/60.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/60.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/60.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/60.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/60.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/60.gif
61	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/61.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/61.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/61.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/61.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/61.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/61.gif
62	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/62.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/62.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/62.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/62.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/62.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/62.gif
63	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/63.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/63.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/63.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/63.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/63.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/63.gif
64	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/64.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/64.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/64.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/64.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/64.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/64.gif
65	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/65.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/65.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/65.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/65.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/65.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/65.gif
66	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/66.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/66.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/66.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/66.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/66.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/66.gif
67	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/67.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/67.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/67.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/67.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/67.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/67.gif
68	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/68.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/68.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/68.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/68.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/68.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/68.gif
69	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/69.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/69.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/69.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/69.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/69.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/69.gif
70	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/70.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/70.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/70.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/70.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/70.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/70.gif
71	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/71.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/71.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/71.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/71.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/71.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/71.gif
72	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/72.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/72.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/72.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/72.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/72.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/72.gif
73	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/73.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/73.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/73.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/73.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/73.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/73.gif
74	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/74.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/74.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/74.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/74.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/74.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/74.gif
75	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/75.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/75.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/75.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/75.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/75.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/75.gif
76	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/76.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/76.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/76.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/76.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/76.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/76.gif
77	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/77.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/77.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/77.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/77.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/77.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/77.gif
